Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1917570748107283,1 to 15 Years,MBA,$59K-$95K,Ashgabat,Turkmenistan,38.9697,59.5563,Contract,85785,2022-01-12,Male,Charles Washington,205.406.5487x2855,Software Engineer,Backend Developer,Internships.com,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Develop server-side logic and databases using programming languages like Java, Python, or Node.js. Ensure data security and integrity. Implement APIs for seamless communication between frontend and backend.",Bharti Airtel,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""New Delhi"",""State"":""Delhi"",""Zip"":""110001"",""Website"":""www.airtel.in"",""Ticker"":""BHARTIARTL"",""CEO"":""Gopal Vittal""}"
1600754898052338,3 to 12 Years,BCA,$59K-$102K,Beijing,China,35.8617,104.1954,Contract,30242,2023-05-30,Male,David Gonzalez,(911)428-1832,Mechanical Engineer,Mechanical Design Engineer,ZipRecruiter,"Mechanical Design Engineers create and develop mechanical systems and components, from concept to manufacturing, ensuring functionality and safety.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Mechanical engineering CAD software (e.g., SolidWorks, AutoCAD) Finite element analysis Product development Prototyping","Design mechanical systems, components, and products. Create 3D models and detailed engineering drawings. Perform structural and thermal analyses.",Chesapeake Energy,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Oklahoma City"",""State"":""Oklahoma"",""Zip"":""73118"",""Website"":""www.chk.com"",""Ticker"":""CHK"",""CEO"":""Nick Dell'Osso""}"
2235842986674247,5 to 12 Years,B.Tech,$63K-$122K,Baku,Azerbaijan,40.1431,47.5769,Temporary,114624,2023-03-14,Female,Laura Allen,964.542.2064,Copywriter,Technical Copywriter,Jobs2Careers,"Technical Copywriters create content that explains complex technical concepts in a clear and accessible manner. They often write user manuals, product documentation, and technical guides to assist users and customers.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Technical writing Documentation User manuals Technical specifications Industry-specific terminology Research skills,"Create technical documentation, user manuals, and product guides. Translate complex technical concepts into clear and concise content. Work closely with subject matter experts.",Voltas Limited,"{""Sector"":""Consumer Goods"",""Industry"":""Electrical Equipment"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 059"",""Website"":""www.voltas.com"",""Ticker"":""VOLTAS"",""CEO"":""Pradeep Bakshi""}"
1761971263951652,2 to 12 Years,BBA,$58K-$111K,Singapore,Singapore,1.3521,103.8198,Full-Time,65252,2021-11-29,Male,Patricia Sanchez,(605)488-8719x6237,Nurse Practitioner,Family Nurse Practitioner,Dice,"Family Nurse Practitioners specialize in family-centered healthcare, providing comprehensive medical care to individuals of all ages within a family context.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Family medicine Health assessment Pediatric care Chronic disease management Patient education,"Focus on family-centered care, providing healthcare services to individuals and families of all ages. Perform physical exams, order diagnostic tests, and manage chronic conditions. Promote health and wellness.",United Technologies Corporation,"{""Sector"":""Aerospace/Building Systems"",""Industry"":""Aerospace and Defense"",""City"":""Farmington"",""State"":""CT"",""Zip"":""6032"",""Website"":""https://www.utc.com/"",""Ticker"":""UTX"",""CEO"":""N/A""}"
2028557602145629,4 to 10 Years,M.Com,$63K-$110K,Hanoi,Vietnam,14.0583,108.2772,Contract,80875,2022-09-11,Male,Jose Duncan,3403465245,Database Administrator,Database Developer,ZipRecruiter,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge","Design and implement database systems, tables, and structures. Develop and optimize SQL queries and scripts. Ensure data security, integrity, and backup procedures.",Osram Licht AG (Now part of ams AG),"{""Sector"":""Lighting and Technology"",""Industry"":""Lighting & Electronics"",""City"":""Munich"",""State"":""Bavaria"",""Zip"":""80333"",""Website"":""https://ams.com/en/ams-start"",""Ticker"":""AMS"",""CEO"":""Alexander Everke""}"
1890212327591166,5 to 10 Years,M.Tech,$64K-$123K,Kuwait City,Kuwait,29.3117,47.4818,Temporary,34066,2022-01-19,Male,Jason Wright,(420)227-8391x9635,Public Relations Specialist,Brand PR Specialist,Jobs2Careers,"Brand PR Specialists focus on promoting and maintaining a positive brand image through media relations, events, and communication efforts.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Promote and protect the brands image and reputation. Develop PR campaigns and brand messaging. Monitor and analyze PR campaign performance.,PG&E,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Oakland"",""State"":""California"",""Zip"":""94612"",""Website"":""www.pgecorp.com"",""Ticker"":""PCG"",""CEO"":""""}"
1612003308658106,3 to 12 Years,MBA,$56K-$88K,Accra,Ghana,7.9465,-1.0232,Intern,15334,2022-01-19,Both,Denise Harmon,001-685-228-5313x685,Digital Marketing Specialist,Social Media Manager,Dice,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Bath & Body Works,"{""Sector"":""Consumer Discretionary"",""Industry"":""Specialty Retailers: Other"",""City"":""Columbus"",""State"":""Ohio"",""Zip"":""43230"",""Website"":""www.bbwinc.com"",""Ticker"":""BBWI"",""CEO"":""Gina Boswell""}"
1338798978478960,5 to 15 Years,PhD,$57K-$92K,Kyiv (also known as Kiev),Ukraine,48.3794,31.1656,Contract,41598,2023-06-04,Female,Carrie Compton,(493)493-2352,Landscape Architect,Urban Planner,Stack Overflow Jobs,"Develop and implement urban planning strategies, manage land use, and ensure sustainable city development.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Urban design and planning Zoning regulations GIS and mapping tools,"Plan and design urban spaces, parks, and recreational areas. Consider sustainability and community needs in design. Collaborate with city planners and architects.",Aramark,"{""Sector"":""Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.aramark.com"",""Ticker"":""ARMK"",""CEO"":""John J. Zillmer""}"
1908415995320743,2 to 11 Years,BCA,$59K-$115K,Nassau,"Bahamas, The",25.0343,-77.3963,Full-Time,80670,2022-07-29,Female,Jose Williams,380.727.5191,IT Manager,IT Director,SimplyHired,"An IT Director oversees an organizations IT department and technology infrastructure. They develop IT strategies, manage budgets, and ensure IT systems support business objectives.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Strategic IT planning Leadership and management Budgeting and financial management IT governance and compliance Vendor management Cybersecurity and risk management Project management Cloud computing Network infrastructure Enterprise software systems,"Provide strategic leadership for IT departments, setting goals and priorities. Oversee IT budgets and resource allocation. Align IT initiatives with overall business objectives.",BorgWarner,"{""Sector"":""Automotive Parts"",""Industry"":""Motor Vehicles & Parts"",""City"":""Auburn Hills"",""State"":""Michigan"",""Zip"":""48326"",""Website"":""www.borgwarner.com"",""Ticker"":""BWA"",""CEO"":""Frederic B. Lissalde""}"
330764774418098,5 to 8 Years,M.Com,$60K-$86K,Tokyo,Japan,36.2048,138.2529,Contract,102562,2022-12-26,Male,Cameron Smith,001-784-873-8349x49187,UX Researcher,User Researcher,Internships.com,"Conduct user research to understand customer needs, preferences, and behaviors to inform product development.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",User research methods Usability testing Data analysis and interpretation,"Conduct user research to understand user behavior, needs, and preferences. Plan and execute user interviews, surveys, and usability studies. Analyze research findings and generate insights.",Microsoft,"{""Sector"":""Technology"",""Industry"":""Computer Software"",""City"":""Redmond"",""State"":""Washington"",""Zip"":""98052"",""Website"":""www.microsoft.com"",""Ticker"":""MSFT"",""CEO"":""Satya Nadella""}"
273207581729227,4 to 10 Years,B.Tech,$65K-$123K,Antananarivo,Madagascar,-18.8792,46.8451,Intern,67224,2022-01-05,Female,Jennifer Mccormick,+1-268-539-4287x6912,Network Engineer,Network Administrator,SimplyHired,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",Beach Energy,"{""Sector"":""Energy/Oil and Gas"",""Industry"":""Oil & Gas"",""City"":""Adelaide"",""State"":""SA"",""Zip"":""5000"",""Website"":""https://www.beachenergy.com.au/"",""Ticker"":""BPT"",""CEO"":""Matt Kay""}"
2387169112445909,4 to 14 Years,MCA,$64K-$103K,Windhoek,Namibia,-22.9576,18.4904,Part-Time,123781,2022-05-19,Both,Keith Vargas,360-607-7819,Procurement Manager,Procurement Analyst,Internships.com,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Analyze procurement data and trends to support decision-making. Conduct supplier evaluations and performance assessments. Assist in procurement planning and forecasting.,CRH (China Resources Holdings),"{""Sector"":""Conglomerate"",""Industry"":""Conglomerate"",""City"":""Hong Kong"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.crc.com.hk/"",""Ticker"":""0291.HK"",""CEO"":""N/A""}"
